id	label	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<No. co-authored pubs>
grid.7311.4	University of Aveiro	http://en.wikipedia.org/wiki/University_of_Aveiro	0.961	0.0875	7	1489	9325	16123
grid.73113.37	Second Military Medical University	https://en.wikipedia.org/wiki/Second_Military_Medical_University	-0.7077	-0.2096	2	1032	2794	5878
grid.7327.1	Council for Scientific and Industrial Research	https://en.wikipedia.org/wiki/Council_for_Scientific_and_Industrial_Research	0.2657	-0.4268	5	671	2279	3223
grid.7340.0	University of Bath	http://en.wikipedia.org/wiki/University_of_Bath	0.0157	-0.3039	5	1433	7885	13864
grid.7345.5	University of Buenos Aires	http://en.wikipedia.org/wiki/University_of_Buenos_Aires	0.717	0.5959	7	1561	8922	19848
grid.7354.5	Swiss Federal Laboratories for Materials Science and Technology	https://en.wikipedia.org/wiki/Swiss_Federal_Laboratories_for_Materials_Science_and_Technology	0.3922	0.0896	3	748	2888	3934
grid.7362.0	Bangor University	http://en.wikipedia.org/wiki/Bangor_University	0.1681	-0.4278	5	1091	3800	6351
grid.7367.5	University of Basilicata	http://en.wikipedia.org/wiki/University_of_Basilicata	0.588	0.534	10	703	2188	3414
grid.7372.1	University of Warwick	http://en.wikipedia.org/wiki/University_of_Warwick	0.1322	-0.2695	5	1789	16142	27145
grid.7384.8	University of Bayreuth	http://en.wikipedia.org/wiki/University_of_Bayreuth	0.4743	-0.1136	3	1323	5129	9240
grid.7399.4	Babeș-Bolyai University	http://en.wikipedia.org/wiki/Babe%C8%99-Bolyai_University	0.7088	-0.2507	6	933	3072	6022
grid.7400.3	University of Zurich	http://en.wikipedia.org/wiki/University_of_Zurich	0.4902	0.1598	3	1769	22493	35792
grid.7427.6	University of Beira Interior	http://en.wikipedia.org/wiki/University_of_Beira_Interior	0.9536	0.1156	7	589	2164	3861
grid.7429.8	French Institute of Health and Medical Research	http://en.wikipedia.org/wiki/French_Institute_of_Health_and_Medical_Research	1.1391	-0.1421	8	1468	14504	16780
grid.7445.2	Imperial College London	http://en.wikipedia.org/wiki/Imperial_College_London	0.2407	-0.046	5	1923	48365	76560
grid.7450.6	University of Göttingen	http://en.wikipedia.org/wiki/University_of_G%C3%B6ttingen	0.447	-0.0216	3	1719	13276	21798
grid.7452.4	Paris Diderot University	http://en.wikipedia.org/wiki/Paris_Diderot_University	1.1845	-0.053	8	1599	18967	22836
grid.7459.f	University of Franche-Comté	http://en.wikipedia.org/wiki/University_of_Franche-Comt%C3%A9	1.103	-0.3152	8	1254	2586	4428
grid.7468.d	Humboldt University of Berlin	http://en.wikipedia.org/wiki/Humboldt_University_of_Berlin	0.4287	-0.1358	3	1513	10869	17842
grid.7489.2	Ben-Gurion University of the Negev	http://en.wikipedia.org/wiki/Ben-Gurion_University_of_the_Negev	0.2932	0.3095	20	1546	8407	18695
grid.7491.b	Bielefeld University	http://en.wikipedia.org/wiki/Bielefeld_University	0.5267	-0.1864	3	1162	5702	11406
grid.7492.8	Helmholtz Centre for Environmental Research	http://en.wikipedia.org/wiki/Helmholtz_Centre_for_Environmental_Research	0.5421	-0.1419	3	970	3917	5472
grid.7497.d	German Cancer Research Center	http://en.wikipedia.org/wiki/German_Cancer_Research_Center	0.6055	0.1383	3	1387	9110	11710
grid.7548.e	University of Modena and Reggio Emilia	http://en.wikipedia.org/wiki/University_of_Modena_and_Reggio_Emilia	0.6375	0.3153	10	1488	7155	12248
grid.7551.6	German Aerospace Center	http://en.wikipedia.org/wiki/German_Aerospace_Center	0.4206	-0.0974	3	1009	6370	12004
grid.7563.7	University of Milano-Bicocca	http://en.wikipedia.org/wiki/University_of_Milano-Bicocca	0.7146	0.2655	10	1503	9061	14119
grid.7597.c	RIKEN	http://en.wikipedia.org/wiki/RIKEN	-0.5854	-0.6695	4	1499	10488	13186
grid.7605.4	University of Turin	http://en.wikipedia.org/wiki/University_of_Turin	0.5625	0.3228	10	1707	14623	26484
grid.7628.b	Oxford Brookes University	http://en.wikipedia.org/wiki/Oxford_Brookes_University	0.0199	-0.3949	5	806	1868	4143
grid.7632.0	University of Brasília	http://en.wikipedia.org/wiki/University_of_Bras%C3%ADlia	0.8789	0.8254	15	1344	7036	14728
grid.7634.6	Comenius University	http://en.wikipedia.org/wiki/Comenius_University	0.5777	-0.283	6	1435	4364	8917
grid.7637.5	University of Brescia	http://en.wikipedia.org/wiki/University_of_Brescia	0.6716	0.3241	10	1337	5064	8885
grid.7644.1	University of Bari Aldo Moro	http://en.wikipedia.org/wiki/University_of_Bari	0.6768	0.4666	10	1558	8914	15461
grid.7645.0	University of Kaiserslautern	http://en.wikipedia.org/wiki/Kaiserslautern_University_of_Technology	0.4476	-0.1069	3	947	3636	8248
grid.7683.a	Deutsche Elektronen-Synchrotron DESY	http://en.wikipedia.org/wiki/DESY	0.3081	0.0201	3	918	5581	6568
grid.7692.a	University Medical Center Utrecht	http://en.wikipedia.org/wiki/University_Medical_Center_Utrecht	0.7388	-0.5494	16	1478	16036	25193
grid.76978.37	Rutherford Appleton Laboratory	http://en.wikipedia.org/wiki/Rutherford_Appleton_Laboratory	0.0809	-0.0574	5	1010	7077	7748
grid.7700.0	Heidelberg University	http://en.wikipedia.org/wiki/Heidelberg_University	0.5642	0.1191	3	1783	21854	34916
grid.7704.4	University of Bremen	http://en.wikipedia.org/wiki/University_of_Bremen	0.4924	-0.2423	3	1288	7735	14402
grid.77054.31	Lviv University	http://en.wikipedia.org/wiki/Lviv_University	0.8821	-0.0065	3	306	4586	6031
grid.7708.8	University Medical Center Freiburg	http://en.wikipedia.org/wiki/University_Medical_Center_Freiburg	0.6024	0.0902	3	1238	3951	6373
grid.77268.3c	Kazan Federal University	http://en.wikipedia.org/wiki/Kazan_(Volga_region)_Federal_University	0.1915	-0.6176	6	872	2350	6687
grid.7727.5	University of Regensburg	http://en.wikipedia.org/wiki/University_of_Regensburg	0.6042	-0.016	3	1388	7266	13813
grid.7728.a	Brunel University London	http://en.wikipedia.org/wiki/Brunel_University_London	-0.0578	-0.3164	5	1298	6063	10054
grid.7737.4	University of Helsinki	http://en.wikipedia.org/wiki/University_of_Helsinki	0.3807	-0.7116	12	1828	24369	36946
grid.7759.c	University of Cádiz	http://en.wikipedia.org/wiki/University_of_C%C3%A1diz	0.8698	0.2791	7	748	2351	4631
grid.77602.34	Tomsk State University	http://en.wikipedia.org/wiki/Tomsk_State_University	0.1712	-0.7803	6	924	3742	7211
grid.7763.5	University of Cagliari	http://en.wikipedia.org/wiki/University_of_Cagliari	0.6411	0.3512	10	1399	6137	11078
grid.77642.30	Peoples' Friendship University of Russia	http://en.wikipedia.org/wiki/Peoples'_Friendship_University_of_Russia	0.1744	-0.7256	6	616	1093	3373
grid.7776.1	Cairo University	http://en.wikipedia.org/wiki/Cairo_University	-0.2242	-0.2655	9	1508	7999	20454
grid.7778.f	University of Calabria	http://en.wikipedia.org/wiki/University_of_Calabria	0.4633	0.4022	10	1287	4876	9547
grid.7787.f	University of Wuppertal	http://en.wikipedia.org/wiki/University_of_Wuppertal	0.3868	-0.0297	3	887	3794	6038
grid.7821.c	University of Cantabria	http://en.wikipedia.org/wiki/University_of_Cantabria	0.9523	0.2554	7	1099	3172	6248
grid.7836.a	University of Cape Town	http://en.wikipedia.org/wiki/University_of_Cape_Town	0.2992	-0.3245	5	1686	12181	21429
grid.7839.5	Goethe University Frankfurt	http://en.wikipedia.org/wiki/Goethe_University_Frankfurt	0.5078	0.0394	3	1703	13919	24394
grid.7840.b	Carlos III University of Madrid	http://en.wikipedia.org/wiki/Charles_III_University_of_Madrid	0.8195	0.3502	7	865	4341	8633
grid.7841.a	Sapienza University of Rome	http://en.wikipedia.org/wiki/Sapienza_University_of_Rome	0.5555	0.4428	10	1816	30147	54008
grid.7849.2	Claude Bernard University Lyon 1	http://en.wikipedia.org/wiki/Claude_Bernard_University_Lyon_1	1.0129	-0.2409	8	1592	10706	17970
grid.7870.8	Pontifical Catholic University of Chile	http://en.wikipedia.org/wiki/Pontifical_Catholic_University_of_Chile	0.7649	0.5089	7	1584	8375	16880
grid.7872.a	University College Cork	http://en.wikipedia.org/wiki/University_College_Cork	-0.049	-0.2173	5	1535	6850	13651
grid.7886.1	University College Dublin	http://en.wikipedia.org/wiki/University_College_Dublin	-0.0599	-0.1758	5	1711	11269	20122
grid.7892.4	Karlsruhe Institute of Technology	http://en.wikipedia.org/wiki/Karlsruhe_Institute_of_Technology	0.3653	0.0018	3	1613	18495	33814
grid.7914.b	University of Bergen	http://en.wikipedia.org/wiki/University_of_Bergen	0.5214	-0.5756	12	1605	14165	20844
grid.7922.e	Chulalongkorn University	http://en.wikipedia.org/wiki/Chulalongkorn_University	-0.4895	-0.424	4	1582	6109	14221
grid.7942.8	Université Catholique de Louvain	http://en.wikipedia.org/wiki/Universit%C3%A9_catholique_de_Louvain	0.8289	-0.2472	16	1672	11335	19372
grid.7943.9	University of Central Lancashire	http://en.wikipedia.org/wiki/University_of_Central_Lancashire	0.0678	-0.4853	5	813	2174	4481
grid.79703.3a	South China University of Technology	http://en.wikipedia.org/wiki/South_China_University_of_Technology	-0.6656	0.0007	2	1045	12336	29442
grid.8048.4	University of Castile-La Mancha	http://en.wikipedia.org/wiki/University_of_Castilla%E2%80%93La_Mancha	0.9257	0.3823	7	1146	4110	8444
grid.8051.c	University of Coimbra	http://en.wikipedia.org/wiki/University_of_Coimbra	0.9277	0.1256	7	1617	10404	19292
grid.80510.3c	Sichuan Agricultural University	http://en.wikipedia.org/wiki/Sichuan_Agricultural_University	-0.9627	0.0686	2	401	1666	4956
grid.8073.c	University of A Coruña	http://en.wikipedia.org/wiki/University_of_A_Coru%C3%B1a	0.8961	0.2052	7	784	2703	5597
grid.80817.36	Tribhuvan University	http://en.wikipedia.org/wiki/Tribhuvan_University	-0.4121	-0.2892	11	698	1190	3313
grid.8096.7	Coventry University	http://en.wikipedia.org/wiki/Coventry_University	-0.0008	-0.407	5	867	2164	4321
grid.8127.c	University of Crete	http://en.wikipedia.org/wiki/University_of_Crete	0.4017	0.2287	6	1502	5222	8227
grid.8142.f	Catholic University of the Sacred Heart	http://en.wikipedia.org/wiki/Universit%C3%A0_Cattolica_del_Sacro_Cuore	0.684	0.4071	10	1389	8450	16371
grid.8148.5	Linnaeus University	http://en.wikipedia.org/wiki/Linnaeus_University	0.278	-0.6069	12	860	2132	3690
grid.8158.4	University of Catania	http://en.wikipedia.org/wiki/University_of_Catania	0.6127	0.4504	10	1395	8079	15655
grid.8168.7	Alexandru Ioan Cuza University	http://en.wikipedia.org/wiki/Alexandru_Ioan_Cuza_University	0.7511	-0.2348	6	594	969	3185
grid.8170.e	Pontificial Catholic University of Valparaiso	http://en.wikipedia.org/wiki/Pontifical_Catholic_University_of_Valpara%C3%ADso	0.8552	0.4993	7	466	1604	3338
grid.81821.32	Hospital Universitario La Paz	https://en.wikipedia.org/wiki/Hospital_Universitario_La_Paz	1.0846	0.396	7	1017	3896	7497
grid.8183.2	Centre de Coopération Internationale en Recherche Agronomique pour le Développement		0.9058	-0.1633	8	677	2272	3826
grid.8186.7	Aberystwyth University	http://en.wikipedia.org/wiki/Aberystwyth_University	0.0249	-0.3708	5	869	2331	4021
grid.8194.4	Carol Davila University of Medicine and Pharmacy	http://en.wikipedia.org/wiki/Carol_Davila_University_of_Medicine_and_Pharmacy	0.755	-0.2062	6	894	1037	3653
grid.8195.5	University of Delhi	http://en.wikipedia.org/wiki/University_of_Delhi	-0.3053	-0.1599	9	1263	4443	14439
grid.8198.8	University of Dhaka	http://en.wikipedia.org/wiki/University_of_Dhaka	-0.4118	-0.3608	4	679	1397	5052
grid.8217.c	Trinity College Dublin	"http://en.wikipedia.org/wiki/Trinity_College,_Dublin"	-0.0234	-0.162	5	1661	9091	17423
grid.8241.f	University of Dundee	http://en.wikipedia.org/wiki/University_of_Dundee	0.1595	-0.3587	5	1499	6307	10849
grid.8250.f	Durham University	http://en.wikipedia.org/wiki/Durham_University	0.1091	-0.1839	5	1466	11208	19658
grid.8267.b	Medical University of Lodz	https://en.wikipedia.org/wiki/Medical_University_of_%C5%81%C3%B3d%C5%BA	0.6198	-0.3383	6	1157	2497	6360
grid.8271.c	University of Valle	http://en.wikipedia.org/wiki/University_of_Valle	0.7654	0.4661	7	792	1319	3177
grid.8273.e	University of East Anglia	http://en.wikipedia.org/wiki/University_of_East_Anglia	0.2237	-0.3185	5	1539	7975	13370
grid.8302.9	Ege University	http://en.wikipedia.org/wiki/Ege_University	0.525	-0.8223	18	1398	3299	9715
grid.83440.3b	University College London	http://en.wikipedia.org/wiki/University_College_London	0.2642	-0.1444	5	1942	63001	100988
grid.8348.7	John Radcliffe Hospital	https://en.wikipedia.org/wiki/John_Radcliffe_Hospital	0.1957	-0.1537	5	1172	3049	5700
grid.8356.8	University of Essex	http://en.wikipedia.org/wiki/University_of_Essex	-0.0296	-0.2985	5	1061	3677	7206
grid.8364.9	University of Mons	http://en.wikipedia.org/wiki/University_of_Mons	0.7904	-0.1876	16	947	3062	4675
grid.8379.5	University of Würzburg	http://en.wikipedia.org/wiki/University_of_W%C3%BCrzburg	0.5831	-0.0458	3	1619	12944	20633
grid.8385.6	Forschungszentrum Jülich	http://en.wikipedia.org/wiki/Forschungszentrum_J%C3%BClich	0.488	-0.0842	3	1525	10692	14573
grid.8389.a	University of Évora	http://en.wikipedia.org/wiki/University_of_%C3%89vora	0.9211	0.0958	7	659	1933	3109
grid.8391.3	University of Exeter	http://en.wikipedia.org/wiki/University_of_Exeter	0.1078	-0.3758	5	1642	11384	19103
grid.8393.1	University of Extremadura	http://en.wikipedia.org/wiki/University_of_Extremadura	0.8661	0.2331	7	1202	3233	6973
grid.8395.7	Universidade Federal do Ceará	http://en.wikipedia.org/wiki/Federal_University_of_Cear%C3%A1	0.9121	0.8116	15	915	5763	11913
grid.8399.b	Federal University of Bahia	http://en.wikipedia.org/wiki/Federal_University_of_Bahia	0.8045	0.8243	15	1015	4657	9433
grid.8404.8	University of Florence	http://en.wikipedia.org/wiki/University_of_Florence	0.6014	0.3556	10	1713	15671	27851
grid.8430.f	Universidade Federal de Minas Gerais	http://en.wikipedia.org/wiki/Universidade_Federal_de_Minas_Gerais	0.8185	0.8634	15	1499	13487	30294
grid.84393.35	Hospital Universitari i Politècnic La Fe		1.0577	0.4092	7	955	2952	5227
grid.8484.0	University of Ferrara	http://en.wikipedia.org/wiki/University_of_Ferrara	0.6076	0.3094	10	1522	6990	10814
grid.8505.8	University of Wrocław	http://en.wikipedia.org/wiki/University_of_Wroc%C5%82aw	0.5267	-0.3874	6	1116	3728	8080
grid.8509.4	Roma Tre University	http://en.wikipedia.org/wiki/Roma_Tre_University	0.4885	0.442	10	1208	4498	7102
grid.8515.9	University Hospital of Lausanne	https://en.wikipedia.org/wiki/Lausanne_University_Hospital	0.8055	0.0032	3	1312	5013	8214
grid.8532.c	Federal University of Rio Grande do Sul	http://en.wikipedia.org/wiki/Universidade_Federal_do_Rio_Grande_do_Sul	0.9826	0.724	15	1509	13226	26984
grid.8534.a	University of Fribourg	http://en.wikipedia.org/wiki/University_of_Fribourg	0.7496	-0.0353	3	1356	3820	6090
grid.8536.8	Federal University of Rio de Janeiro	http://en.wikipedia.org/wiki/Federal_University_of_Rio_de_Janeiro	0.7419	0.8285	15	1654	18278	33785
grid.8547.e	Fudan University	http://en.wikipedia.org/wiki/Fudan_University	-0.7444	-0.2095	2	1665	20044	38206
grid.8570.a	Gadjah Mada University	http://en.wikipedia.org/wiki/Gadjah_Mada_University	-0.3737	-0.6685	4	535	1372	5954
grid.8585.0	University of Gdańsk	http://en.wikipedia.org/wiki/University_of_Gda%C5%84sk	0.5908	-0.33	6	772	2006	4566
grid.8591.5	University of Geneva	http://en.wikipedia.org/wiki/University_of_Geneva	0.8575	-0.0019	3	1719	18605	26563
grid.8647.d	University of Maribor	http://en.wikipedia.org/wiki/University_of_Maribor	0.4391	-0.309	6	894	2085	4944
grid.8652.9	University of Ghana	http://en.wikipedia.org/wiki/University_of_Ghana	0.1654	0.0412	5	764	1649	3749
grid.8657.c	Finnish Meteorological Institute	https://en.wikipedia.org/wiki/Finnish_Meteorological_Institute	0.3624	-0.6685	12	642	2615	3140
grid.8658.3	China Meteorological Administration	https://en.wikipedia.org/wiki/China_Meteorological_Administration	-1.07	0.0804	2	557	3051	4050
grid.8664.c	University of Giessen	http://en.wikipedia.org/wiki/University_of_Giessen	0.7345	0.1342	3	1490	12821	19359
grid.86715.3d	Université de Sherbrooke	http://en.wikipedia.org/wiki/Universit%C3%A9_de_Sherbrooke	0.1109	0.0413	14	1461	5547	11551
grid.8752.8	University of Salford	http://en.wikipedia.org/wiki/University_of_Salford	0.0345	-0.514	5	874	2509	5376
grid.8756.c	University of Glasgow	http://en.wikipedia.org/wiki/University_of_Glasgow	0.031	-0.1569	5	1821	19933	33582
grid.8761.8	University of Gothenburg	http://en.wikipedia.org/wiki/University_of_Gothenburg	0.3202	-0.5988	12	1639	15939	25800
grid.8767.e	Vrije Universiteit Brussel	http://en.wikipedia.org/wiki/Vrije_Universiteit_Brussel	0.7614	-0.282	16	1538	9287	15106
grid.89170.37	United States Naval Research Laboratory	https://en.wikipedia.org/wiki/United_States_Naval_Research_Laboratory	-0.3008	0.3537	1	960	5629	9825
grid.89336.37	The University of Texas at Austin	http://en.wikipedia.org/wiki/University_of_Texas_at_Austin	-0.2618	0.3378	1	1774	24008	46379
grid.8954.0	University of Ljubljana	http://en.wikipedia.org/wiki/University_of_Ljubljana	0.4326	-0.286	6	1620	7817	18173
grid.8974.2	University of the Western Cape	http://en.wikipedia.org/wiki/University_of_the_Western_Cape	0.2918	-0.3884	5	1036	2212	4108
grid.8982.b	University of Pavia	http://en.wikipedia.org/wiki/University_of_Pavia	0.6753	0.2541	10	1575	10368	16831
grid.8991.9	London School of Hygiene & Tropical Medicine	http://en.wikipedia.org/wiki/London_School_of_Hygiene_%26_Tropical_Medicine	0.2134	-0.1076	5	1275	12151	16914
grid.8993.b	Uppsala University	http://en.wikipedia.org/wiki/Uppsala_University	0.302	-0.5173	12	1811	23961	37203
grid.89957.3a	Nanjing Medical University	https://en.wikipedia.org/wiki/Nanjing_Medical_University	-0.919	0.2253	2	1005	4962	10234
grid.9008.1	University of Szeged	http://en.wikipedia.org/wiki/University_of_Szeged	0.7531	-0.1309	6	1414	4187	8786
grid.9018.0	Martin Luther University Halle-Wittenberg	http://en.wikipedia.org/wiki/Martin_Luther_University_of_Halle-Wittenberg	0.5889	-0.1026	3	1351	5720	17531
grid.9024.f	University of Siena	http://en.wikipedia.org/wiki/University_of_Siena	0.5663	0.3684	10	1515	7444	12705
grid.9026.d	University of Hamburg	http://en.wikipedia.org/wiki/University_of_Hamburg	0.4893	-0.1863	3	1584	11121	18931
grid.9027.c	University of Perugia	http://en.wikipedia.org/wiki/University_of_Perugia	0.5368	0.392	10	1582	9322	15332
grid.9122.8	University of Hannover	http://en.wikipedia.org/wiki/University_of_Hanover	0.5186	-0.1566	3	1228	6675	14331
grid.9132.9	European Organization for Nuclear Research	https://en.wikipedia.org/wiki/CERN	0.2936	0.0886	6	924	8641	11077
grid.91354.3a	Rhodes University	http://en.wikipedia.org/wiki/Rhodes_University	0.2247	-0.4386	5	702	1542	3719
grid.91443.3b	Kookmin University	https://en.wikipedia.org/wiki/Kookmin_University	-0.9175	0.5719	11	365	1800	3170
grid.9224.d	University of Seville	http://en.wikipedia.org/wiki/University_of_Seville	0.8481	0.2584	7	1458	7878	17042
grid.9227.e	Chinese Academy of Sciences	http://en.wikipedia.org/wiki/Chinese_Academy_of_Sciences	-1.0386	-0.0504	2	1605	32670	46314
